obs,page_num,survey_round,date,row,column,resident_transient,location,code,count,cafi_size_mm,family,genus,species,notes,obs_numeric,date_numeric,resident_transient_numeric,location_numeric,code_numeric,count_numeric,family_numeric,genus_numeric,species_numeric,notes_numeric
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,GNCU,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,12,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,12,,,DAFL,1,1.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,12,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,12,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,12,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,12,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,12,,,DAAR,1,1.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,12,,,HATR,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,12,,,HATR,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,12,,,HATR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,11,,,HATR,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,11,,,HATR,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,11,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,11,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,11,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,11,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,11,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,11,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,11,,,STNI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,11,,,STNI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,11,,,STNI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,10,,,STNI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,10,,,POPA,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,10,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,10,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,10,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,10,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,9,,,PAAR,1,5.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,9,,,CAMA,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,9,,,CAMA,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,9,,,CAMA,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,9,,,STNI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,ACOL,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAAR,1,1.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAAR,1,1.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,HATR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,HATR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,8,,,palu_goby,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,7,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,7,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,7,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,7,,,HATR,1,4.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,7,,,HATR,1,4.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,7,,,HATR,1,4.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,7,,,HATR,1,5.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,7,,,HATR,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,6,,,CHVI,1,1.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,6,,,CHVI,1,1.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,6,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,6,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,6,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,6,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,6,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,6,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,5,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,3,,,PAAR,1,4.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,3,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,3,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,3,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,3,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,3,,,CAMA,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,3,,,CAMA,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,2,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,2,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,2,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,2,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,2,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,2,,,DAAR,1,1.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,2,,,DAAR,1,1.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,2,,,DAFL,1,1.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,2,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,2,2,,,PAMO,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,2,,,STNI,1,4.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,2,,,STNI,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,4,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,4,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,4,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,5,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,5,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,5,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,5,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,5,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,5,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,5,,,DAFL,1,2.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,5,,,DAFL,1,2.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,5,,,DAFL,1,2.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,5,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,5,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,5,,,DAAR,1,1.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,5,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,5,,,GNCU,1,4.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,5,,,STNI,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,6,,,DAAR,1,1.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,6,,,DAAR,1,1.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,6,,,DAAR,1,1.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,6,,,DAAR,1,1.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,6,,,DAAR,1,1.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,6,,,DAAR,1,1.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,6,,,DAAR,1,2.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,6,,,DAAR,1,2.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,6,,,DAAR,1,4.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,6,,,PSHE,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,6,,,STNI,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,6,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,6,,,CAMA,1,2.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,6,,,PALA,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAFL,1,1.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,rockmover,1,6.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,CHVI,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,CHVI,1,2.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,CHVI,1,2.5,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,STNI,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,STNI,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,CHCI,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,7,,,PAMO,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,8,,,rockmover,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,8,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,8,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,8,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,8,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,8,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,8,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,8,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,8,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,8,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,8,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,8,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,8,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,8,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,8,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,8,,,CAMA,1,2.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,9,,,GNAC,1,3.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,9,,,GNAC,1,4.0,,,,,,,,,,1.0,,,,
ACS,13.0,1.0,2019-12-12,3,9,,,PAMO,1,1.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAFL,1,6.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAFL,1,6.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAAR,1,4.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAAR,1,4.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAAR,1,4.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,DAAR,1,4.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,STNI,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,STNI,1,4.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,STNI,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,HATR,1,4.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,HATR,1,4.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,HATR,1,5.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,1,,,HATR,1,5.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,2,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,2,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,2,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,2,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,2,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,2,,,DAFL,1,4.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,2,,,STNI,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,3,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,3,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,3,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,3,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,3,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,3,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,3,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,5,,,GNCU,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,5,,,GNCU,1,2.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,5,,,GNCU,1,2.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,6,,,CHCI,1,4.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,6,,,STNI,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,7,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,7,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,7,,,DAAR,1,2.5,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,7,,,CHVI,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,7,,,CHVI,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,7,,,CHVI,1,3.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,7,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,1.0,2.0,2019-12-18,1,7,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
